srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
59.166.0.0,8051,149.171.126.4,111,udp,CON,0.005347,568,320,31,29,0,0,-,637366.75,359079.875,4,4,0,0,0,0,142,80,0,0,1.995927,1.419401,1421972124,1421972124,1.416333,1.009667,0.0,0.0,0.0,0,0,0.0,0.0,0,6,10,4,6,1,1,3,0,0
59.166.0.6,4577,149.171.126.5,48274,tcp,FIN,0.042038,3614,49342,31,29,7,24,-,676340.4375,9238689.0,60,62,255,255,630850986,2780664083,60,796,0,0,42.650882,43.217359,1424228385,1424228385,0.7071689999999999,0.68077,0.0006309999999999999,0.0005070000000000001,0.000124,0,0,0.0,0.0, ,8,11,4,2,1,1,2,0,0
59.166.0.5,14996,149.171.126.9,80,tcp,FIN,1.1940469999999999,1684,10168,31,29,3,5,http,10478.64941,64345.87891,14,18,255,255,3516937343,1395347454,120,565,1,3924,8876.188487000001,7772.080027,1424228168,1424228169,91.822615,70.206941,0.0006580000000000001,0.000523,0.000135,0,0,1.0,0.0, ,1,1,1,1,1,1,2,0,0
59.166.0.9,1159,149.171.126.4,53,udp,CON,0.0010019999999999999,146,178,31,29,0,0,dns,582834.375,710578.875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424224680,1424224680,0.003,0.008,0.0,0.0,0.0,0,0,0.0,0.0, ,2,1,3,2,2,1,1,0,0
59.166.0.8,46826,149.171.126.4,22,tcp,FIN,4.116015,36536,77060,31,29,77,177,ssh,70845.22656,149480.5,422,506,255,255,4261347307,4257454773,87,152,0,0,920.5737029999999,839.350584,1424228588,1424228592,9.799297,8.165467999999999,0.00075,0.00061,0.00014,0,0,0.0,0.0, ,1,1,6,6,1,1,2,0,0
59.166.0.3,34892,149.171.126.7,80,tcp,FIN,1.01791,1684,10168,31,29,3,5,http,12291.85254,75480.14844,14,18,255,255,3816238536,3813008375,120,565,1,3924,8775.629503,7683.385690000001,1424223090,1424223091,78.272538,59.847646999999995,0.00062,0.0004969999999999999,0.000123,0,0,1.0,0.0, ,1,1,2,1,1,1,3,0,0
59.166.0.7,29144,149.171.126.7,6881,tcp,FIN,10.114202,24848,1094788,31,29,38,390,-,19609.6543,864932.75,442,858,255,255,3874516113,3913177864,56,1276,0,0,8803.522942,6310.92936,1421965504,1421965514,22.932123,11.801278,0.0006389999999999999,0.000503,0.000136,0,0,0.0,0.0,0,11,10,3,3,2,1,2,0,0
59.166.0.6,33491,149.171.126.6,53,udp,CON,0.0010400000000000001,146,178,31,29,0,0,dns,561538.4375,684615.375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424222919,1424222919,0.009000000000000001,0.001,0.0,0.0,0.0,0,0,0.0,0.0, ,3,5,3,5,1,1,3,0,0
59.166.0.1,44097,149.171.126.7,80,tcp,FIN,1.0057,1580,10168,31,29,3,5,http,11526.299809999999,76396.53906,12,18,255,255,1971362325,1972358478,132,565,1,3924,9529.905818000001,7674.685197,1424224121,1424224122,91.39627,59.128939,0.0006320000000000001,0.000502,0.00013000000000000002,0,0,1.0,0.0, ,3,1,6,6,3,1,2,0,0
59.166.0.1,42826,149.171.126.5,111,udp,CON,0.005902,568,312,31,29,0,0,-,577431.375,317180.625,4,4,0,0,0,0,142,78,0,0,2.271228,2.040003,1421959554,1421959554,1.6130000000000002,1.4509999999999998,0.0,0.0,0.0,0,0,0.0,0.0,0,4,8,3,2,1,1,1,0,0
59.166.0.6,2911,149.171.126.2,21,tcp,FIN,0.839485,2934,3742,31,29,11,15,ftp,27426.339839999997,35002.41406,52,54,255,255,3324937619,1176456256,56,69,0,0,1421.58695,52.849539,1424226088,1424226089,16.453785,15.828566,0.0006929999999999999,0.0005679999999999999,0.000125,0,0,0.0,1.0,1,1,1,5,5,1,1,5,0,0
59.166.0.2,15522,149.171.126.2,35095,tcp,FIN,0.048938999999999996,4550,70312,31,29,7,33,-,734301.875,11350293.0,78,80,255,255,1631303254,1658018949,58,879,0,0,42.233964,41.6765,1421955954,1421955954,0.631169,0.6110760000000001,0.0007830000000000001,0.0006580000000000001,0.000125,0,0,0.0,0.0,0,9,12,2,2,1,1,2,0,0
59.166.0.7,41444,149.171.126.1,53,udp,CON,0.000953,146,178,31,29,0,0,dns,612801.6875,747114.375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421970694,1421970694,0.011000000000000001,0.003,0.0,0.0,0.0,0,0,0.0,0.0,0,2,4,7,1,1,1,1,0,0
149.171.126.12,47439,175.45.176.0,53,udp,INT,8e-06,264,0,60,0,0,0,dns,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424223651,1424223651,0.008,0.0,0.0,0.0,0.0,0,0,0.0,0.0, ,25,25,16,16,16,8,25,0,0
59.166.0.3,59082,149.171.126.3,17425,tcp,FIN,0.104331,4550,70820,31,29,7,33,-,344442.1875,5362548.0,78,80,255,255,2689483815,2689788459,58,885,0,0,77.61993199999999,76.46437399999999,1421970792,1421970792,1.349909,1.3129110000000002,0.0007559999999999999,0.0006,0.000156,0,0,0.0,0.0,0,2,8,3,3,1,1,2,0,0
175.45.176.1,46077,149.171.126.12,25,tcp,FIN,3.5013360000000002,93993,2254,62,252,41,8,smtp,212318.9531,4978.670897999999,88,30,255,255,1866282278,2877287862,1068,75,0,0,3683.1410149999997,154.550938,1424227896,1424227899,40.235356,114.92838300000001,0.232066,0.168409,0.063657,0,1,0.0,0.0, ,1,1,1,1,1,1,1,Exploits,1
59.166.0.5,30545,149.171.126.2,56912,tcp,FIN,0.342835,4584,3080,31,29,7,7,-,103163.3281,69491.15625,28,30,255,255,3352883638,1210759622,164,103,0,0,731.99758,18.831615,1424230387,1424230387,12.685704,11.804378999999999,0.0006320000000000001,0.000502,0.00013000000000000002,0,0,0.0,0.0, ,7,7,4,3,1,1,3,0,0
